x,y,coordIdx,temp_time,ts,time,id,posID,X_raw,Y_raw,NBS,VARX,VARY,COVXY,SD,tide_number,tidaltime,waterlevel,resTime,fpt,revisits
650317.748798803,5904395.20232185,633,2018-08-16T05:10:00Z,2018-08-16T05:13:30.814500Z,1534396410,413,32257.5,650317.748798803,5904395.20232185,3,6.613936,8.527772,0.990366,3.99459090551978,11,403.513575001558,-109,8.68250488440196,6.58635013103485,2
650318.201116811,5904397.18047034,634,2018-08-16T05:10:00Z,2018-08-16T05:14:00.813200Z,1534396440,413,32267.5,650318.201116811,5904397.18047034,3,7.739596,9.776411,2.1696763,4.64685899307478,11,404.013553333282,-109,7.6071946144104,5.63050651550293,2
650321.219499267,5904394.44840558,635,2018-08-16T05:10:00Z,2018-08-16T05:14:31.311667Z,1534396470,413,32277,650321.219499267,5904394.44840558,3,9.13741888888889,10.4714688888889,4.42407166666667,4.91810211515094,11,404.521861116091,-109,3.19088954528173,2.29370869398117,2
650328.451553097,5904393.99735567,636,2018-08-16T05:20:00Z,2018-08-16T05:15:00.810400Z,1534396500,413,32286.5,650328.451553097,5904393.99735567,3,11.638741,14.703155,5.7726567,5.50121261544207,11,405.013506666819,-98,20.2403211156527,17.9196734468142,3
650335.531007549,5904395.27512767,637,2018-08-16T05:20:00Z,2018-08-16T05:15:30.809100Z,1534396530,413,32296.5,650335.531007549,5904395.27512767,3,9.141781,11.426037,3.1590458,4.60043186024165,11,405.513484998544,-98,17.8110226829847,15.4456853826841,2
650336.900634392,5904395.93137867,638,2018-08-16T05:20:00Z,2018-08-16T05:15:59.641Z,1534396560,413,32306,650336.900634392,5904395.93137867,3,7.65528666666667,10.0270066666667,1.21792728888889,4.18458859863049,11,405.994016667207,-98,17.6661971052488,15.144975177447,2
650336.771507644,5904398.28899481,639,2018-08-16T05:20:00Z,2018-08-16T05:16:30.431375Z,1534396590,413,32314.5,650336.771507644,5904398.28899481,3,9.49769,18.34226375,-6.522389625,3.56462513434094,11,406.507189583778,-98,17.9545746088028,15.1876540780067,2
650339.538422654,5904400.92839531,640,2018-08-16T05:20:00Z,2018-08-16T05:17:00.304889Z,1534396620,413,32323,650339.538422654,5904400.92839531,3,6.85691555555556,7.93680444444444,2.45608833333333,4.25767986790839,11,407.005081482728,-98,27.4309644142787,14.095721522967,5
650344.935071274,5904401.17167428,641,2018-08-16T05:20:00Z,2018-08-16T05:17:30.803500Z,1534396650,413,32332.5,650344.935071274,5904401.17167428,3,9.105157,8.331577,1.0689034,4.25984056289169,11,407.513391665618,-98,28.6642992893855,12.7830603599548,6
650349.641919109,5904399.41791533,642,2018-08-16T05:20:00Z,2018-08-16T05:18:00.802300Z,1534396680,413,32342.5,650349.641919109,5904399.41791533,3,6.666481,7.477461,1.94971333,3.9005446648254,11,408.013371666272,-98,32.3207954764366,12.509903216362,7
650357.730558605,5904392.89343029,643,2018-08-16T05:20:00Z,2018-08-16T05:18:29.300889Z,1534396710,413,32352,650357.730558605,5904392.89343029,3,24.7007344444445,9.14884555555556,-8.95995644444444,3.41679352157884,11,408.488348150253,-98,30.7351791501045,11.9027913451195,7
650363.177551649,5904386.33422222,644,2018-08-16T05:20:00Z,2018-08-16T05:19:01.299444Z,1534396740,413,32361,650363.177551649,5904386.33422222,3,26.2585277777778,9.01911777777778,-9.80242111111111,3.49240252844683,11,409.021657399336,-98,26.8633533239365,11.4453682144483,5
650365.43745549,5904382.6337558,645,2018-08-16T05:20:00Z,2018-08-16T05:19:30.798200Z,1534396770,413,32370.5,650365.43745549,5904382.6337558,3,4.801416,5.049072,0.488174,3.1297412318201,11,409.513303331534,-98,24.6828117847443,11.2002025683721,5
650367.335733534,5904381.14288673,646,2018-08-16T05:20:00Z,2018-08-16T05:20:00.796700Z,1534396800,413,32380.5,650367.335733534,5904381.14288673,3.1,4.158749,4.311416,0.05238623,2.81088780389393,11,410.013278333346,-98,21.4706079483032,8.98807083765666,5
650366.515226361,5904382.87195777,647,2018-08-16T05:20:00Z,2018-08-16T05:20:30.795400Z,1534396830,413,32390.5,650366.515226361,5904382.87195777,3,5.149813,5.441179,0.8295639,3.18061145241315,11,410.513256665071,-98,23.5873955329259,0.577286438147227,6
650368.417955482,5904381.08876602,648,2018-08-16T05:20:00Z,2018-08-16T05:21:00.794Z,1534396860,413,32400.5,650368.417955482,5904381.08876602,3,7.566652,8.40233,2.5421373,4.09723541284524,11,411.013233331839,-98,21.4225852966309,8.84401279687882,5
650368.972929148,5904380.40428719,649,2018-08-16T05:20:00Z,2018-08-16T05:21:30.792600Z,1534396890,413,32410.5,650368.972929148,5904380.40428719,3,7.36197,7.658849,2.32522248,4.11832708257584,11,411.513209998608,-98,20.8104273001353,8.74100556770961,5
650375.100526266,5904379.69409079,650,2018-08-16T05:20:00Z,2018-08-16T05:22:00.791300Z,1534396920,413,32420.5,650375.100526266,5904379.69409079,3,5.127879,4.904475,0.30951357,3.21132889742837,11,412.013188334306,-98,8.30536405245463,8.30536405245463,1
650375.877184429,5904376.9817687,651,2018-08-16T05:20:00Z,2018-08-16T05:22:30.789900Z,1534396950,413,32430.5,650375.877184429,5904376.9817687,3,4.847999,4.046571,-0.66229508,2.72636143129158,11,412.513165001074,-98,8.1778454820315,8.1778454820315,1
