x,y,coordIdx,temp_time,ts,time,id,posID,X_raw,Y_raw,NBS,VARX,VARY,COVXY,SD,tide_number,tidaltime,waterlevel,resTime,fpt,revisits
650398.434103835,5903129.89571353,16,2018-08-14T22:10:00Z,2018-08-14T22:13:49.365Z,1534284840,413,13912,650398.434103835,5903129.89571353,3,323.168,8.40364,32.9255,19.9354618707468,9,23.8227500001589,82,51.4107386271159,36.0996333837509,13
650403.1057047,5903128.16362471,17,2018-08-14T22:20:00Z,2018-08-14T22:17:13.356Z,1534285020,413,13913,650403.1057047,5903128.16362471,3,212.288,4.98389,22.417,16.1896846788318,9,27.2225999991099,79,48.3870644807816,35.8848460714022,12
650399.739575348,5903128.329342,18,2018-08-14T22:20:00Z,2018-08-14T22:17:22.355750Z,1534285050,413,13915.5,650399.739575348,5903128.329342,3,228.582,6.1661675,23.81536,16.3122053779701,9,27.3725958347321,79,50.7442424019178,35.8310822645823,13
650430.681093343,5903124.91305401,19,2018-08-14T22:20:00Z,2018-08-14T22:17:46.355Z,1534285080,413,13918,650430.681093343,5903124.91305401,3,632.724,106.05,-144.836,21.1920268025501,9,27.7725833336512,79,36.6183797041575,34.3625873088837,9
650389.887910255,5903138.69729408,20,2018-08-14T22:20:00Z,2018-08-14T22:23:07.340Z,1534285380,413,13919.5,650389.887910255,5903138.69729408,3,0.95359,2.876615,1.65623,2.66920868299946,9,33.1223333319028,79,53.1595085660617,35.7776402314504,13
650381.845473205,5903124.72804021,21,2018-08-14T22:20:00Z,2018-08-14T22:23:32.839Z,1534285410,413,13921.5,650381.845473205,5903124.72804021,3,33.204295,100.1727,57.672615,13.4300533581286,9,33.5473166664441,79,55.6959745605787,36.3702221234639,13
650378.500863767,5903120.09976446,22,2018-08-14T22:30:00Z,2018-08-14T22:26:04.332Z,1534285560,413,13924,650378.500863767,5903120.09976446,3,234.779,11.95367,12.5760066666667,16.4448547006122,9,36.0722000002861,76,51.3717801769575,25.7021535396576,13
650354.807921048,5903105.48318374,23,2018-08-14T22:30:00Z,2018-08-14T22:26:32.830500Z,1534285590,413,13927.5,650354.807921048,5903105.48318374,3,307.104,7.8983025,36.28765,19.3764157855331,9,36.5471749981244,76,28.3479319771131,2.19842362801234,13
650365.839404054,5903090.27185414,24,2018-08-14T22:30:00Z,2018-08-14T22:27:00.329333Z,1534285620,413,13931,650365.839404054,5903090.27185414,3.66666666666667,326.35,6.69047333333333,32.8511,19.8558916587486,9,37.005488884449,76,12.7593412597974,2.22635426123937,4
650362.037844082,5903090.32253471,25,2018-08-14T22:30:00Z,2018-08-14T22:27:35.828Z,1534285650,413,13933.5,650362.037844082,5903090.32253471,3,1.41248,4.26073,2.4532,3.23661833875549,9,37.5971333344777,76,11.9574339469274,1.44207260608673,4
650475.255246422,5903098.41636577,26,2018-08-14T22:30:00Z,2018-08-14T22:27:49.327Z,1534285680,413,13935,650475.255246422,5903098.41636577,3,2200.14,15.751,147.013,50.0990718476899,9,37.8221166650454,76,1.00533812443415,1.00533812443415,1
650364.954324089,5903095.39068978,27,2018-08-14T22:30:00Z,2018-08-14T22:29:49.322Z,1534285800,413,13936,650364.954324089,5903095.39068978,3,1.07508,3.24378,1.86728,2.83785482362999,9,39.8220333337784,76,19.6300962567329,5.82818993727366,8
650361.0496406,5903110.56611942,28,2018-08-14T22:30:00Z,2018-08-14T22:33:37.311Z,1534286010,413,13937,650361.0496406,5903110.56611942,3,290.212,6.71029,34.9402,19.1520936192365,9,43.621850001812,76,34.0188146869342,1.46172169446945,14
650275.01112772,5903107.05537111,29,2018-08-14T22:40:00Z,2018-08-14T22:35:25.307Z,1534286130,413,13938,650275.01112772,5903107.05537111,3,752.986,28.577,139.964,32.5805309962867,9,45.42178333203,73,78.4103997866313,1.40201474428177,13
650384.757729092,5903129.78414648,30,2018-08-14T22:40:00Z,2018-08-14T22:36:13.304Z,1534286160,413,13939,650384.757729092,5903129.78414648,3,0.95524,2.88125,1.659,2.67478784205402,9,46.2217333316803,73,55.2763113101324,36.516359937191,13
650507.119323498,5903146.68571422,31,2018-08-14T22:40:00Z,2018-08-14T22:36:34.303500Z,1534286190,413,13940.5,650507.119323498,5903146.68571422,3,3353.8599335,19.909545,188.55144,44.6195004865455,9,46.571724998951,73,1.63616515398026,0.327346952756246,2
650310.976339576,5903127.77353971,32,2018-08-14T22:40:00Z,2018-08-14T22:41:10.291Z,1534286460,413,13942,650310.976339576,5903127.77353971,4,176.542,6.78537,27.1828,15.4172945097381,9,51.1715166648229,73,53.9788402080536,0.0490840951601664,11
650393.720222064,5903145.34980788,33,2018-08-14T22:40:00Z,2018-08-14T22:41:25.291Z,1534286490,413,13943,650393.720222064,5903145.34980788,3,1.00866,3.04311,1.75199,2.7487724532962,9,51.4215166648229,73,48.0313270250956,35.6213053584099,13
650325.57740751,5903133.40541635,34,2018-08-14T22:40:00Z,2018-08-14T22:42:00.289Z,1534286520,413,13945,650325.57740751,5903133.40541635,3.66666666666667,129.976316666667,6.58290333333333,22.92095,11.3991326222683,9,52.0048166672389,73,47.7918467521668,0.593839271863302,12
650392.890766142,5903143.91357213,35,2018-08-14T22:50:00Z,2018-08-14T22:45:34.280Z,1534286730,413,13947,650392.890766142,5903143.91357213,3,1.59914,4.82332,2.77726,3.46077736932037,9,55.5713333328565,68,48.9655547817548,35.6215101957321,13
650231.39284805,5903113.07124677,36,2018-08-14T22:50:00Z,2018-08-14T22:46:01.278Z,1534286760,413,13948.5,650231.39284805,5903113.07124677,3,3813.283,143.7286,729.811,64.8934561885512,9,56.0213000019391,68,51.3741941253344,0.171394896507263,8
650264.989667838,5903116.61085998,37,2018-08-14T22:50:00Z,2018-08-14T22:46:24.277333Z,1534286790,413,13951,650264.989667838,5903116.61085998,3,3001.703846,162.749226666667,688.556213333333,55.1260056935294,9,56.4046222170194,68,82.5379216194153,1.11433430115382,13
650154.776647979,5903095.12098238,38,2018-08-14T22:50:00Z,2018-08-14T22:47:01.276Z,1534286820,413,13953,650154.776647979,5903095.12098238,3,4524.78,336.533,1230.69,85.5727351438529,9,57.0212666670481,68,0.69258386294047,0.528528265158335,3
650231.425021551,5903113.19623438,39,2018-08-14T22:50:00Z,2018-08-14T22:47:25.274333Z,1534286850,413,13955,650231.425021551,5903113.19623438,3.33333333333333,2550.696,150.673453333333,607.670066666667,56.1284554778386,9,57.4212388833364,68,51.3958882927895,0.1719123005867,8
650361.342235597,5903142.93100451,40,2018-08-14T22:50:00Z,2018-08-14T22:48:11.772Z,1534286880,413,13957.5,650361.342235597,5903142.93100451,3,667.121775,24.38367,115.55752,23.502466122739,9,58.1962000012398,68,49.3556557297707,8.93123197555542,18
650169.408218296,5903102.0483487,41,2018-08-14T22:50:00Z,2018-08-14T22:48:40.271Z,1534286910,413,13959,650169.408218296,5903102.0483487,3,5837.77,403.341,1531.29,96.4556426550567,9,58.6711833318075,68,1.07255124648412,0.693617204825083,3
650396.624568148,5903150.39457853,42,2018-08-14T22:50:00Z,2018-08-14T22:49:01.270Z,1534286940,413,13960,650396.624568148,5903150.39457853,3,0.894403,2.69921,1.55376,2.58865466990095,9,59.0211666663488,68,46.0915162444115,35.6103689233462,12
650396.624568148,5903150.39457853,43,2018-08-14T22:50:00Z,2018-08-14T22:49:25.269Z,1534286970,413,13961.5,650396.624568148,5903150.39457853,3,6.95164,5.47567,6.09423,4.96121081381133,9,59.4211500008901,68,46.0915162444115,35.6103689233462,12
650303.600240524,5903132.31057396,44,2018-08-14T22:50:00Z,2018-08-14T22:50:26.466400Z,1534287030,413,13965,650303.600240524,5903132.31057396,3,247.553,22.19202,2.28176,16.5260005115605,9,60.4411066651344,68,60.6627515236537,2.10137374798457,12
650292.107516673,5903138.02430355,45,2018-08-14T22:50:00Z,2018-08-14T22:51:10.264500Z,1534287060,413,13968.5,650292.107516673,5903138.02430355,3,477.653,54.44855,-51.6764,20.0103000419622,9,61.1710749983788,68,60.8110563238462,1.68101846774419,12
650293.098081727,5903134.53318815,46,2018-08-14T22:50:00Z,2018-08-14T22:51:26.263667Z,1534287090,413,13972.5,650293.098081727,5903134.53318815,3,260.05825,17.5890683333333,18.9730333333333,17.3849148753941,9,61.4377277851105,68,61.0401047547658,1.76676243940989,12
650321.597164087,5903139.96198194,47,2018-08-14T22:50:00Z,2018-08-14T22:51:50.762500Z,1534287120,413,13976.5,650321.597164087,5903139.96198194,3,263.5585,11.744325,35.2497,18.3270485900875,9,61.8460416674614,68,47.0019577701887,0.18014364639918,13
650292.94822545,5903135.29796305,48,2018-08-14T22:50:00Z,2018-08-14T22:52:30.510500Z,1534287150,413,13979.5,650292.94822545,5903135.29796305,3,352.0075,26.669725,15.18295,20.1837513905051,9,62.5085083325704,68,61.0009371638298,1.75097541411718,12
650303.876275202,5903132.62879096,49,2018-08-14T22:50:00Z,2018-08-14T22:53:08.759Z,1534287180,413,13982.5,650303.876275202,5903132.62879096,3,164.3251,17.63766,-12.39855,12.4062440372057,9,63.1459833343824,68,60.6539171179136,2.10549751122793,12
650303.013472263,5903135.93502458,50,2018-08-14T22:50:00Z,2018-08-14T22:53:34.257667Z,1534287210,413,13985,650303.013472263,5903135.93502458,3,130.790666666667,6.62625,18.4953333333333,13.1152044563341,9,63.5709611177445,68,57.1476386825244,2.03520740667979,12
650298.28552554,5903136.868288,51,2018-08-14T22:50:00Z,2018-08-14T22:54:01.685286Z,1534287240,413,13990,650298.28552554,5903136.868288,3.14285714285714,255.504285714286,18.7406671428571,7.37682857142857,16.6701887132643,9,64.0280881007513,68,60.7150907834371,1.88229931990306,12
650356.749935638,5903140.86430611,52,2018-08-14T22:50:00Z,2018-08-14T22:54:41.755Z,1534287270,413,13994.5,650356.749935638,5903140.86430611,3.5,42.69842,4.015935,5.619475,6.62816220102931,9,64.695916668574,68,51.794026017189,8.28010711669922,16
650308.673666602,5903131.50684775,53,2018-08-14T22:50:00Z,2018-08-14T22:54:53.454400Z,1534287300,413,13998,650308.673666602,5903131.50684775,3.2,239.6986,9.30278,39.35976,17.7329893748243,9,64.8909066677093,68,55.0430690765381,2.25723598798116,10
650318.184708445,5903132.35773052,54,2018-08-14T23:00:00Z,2018-08-14T22:55:30.652600Z,1534287330,413,14003,650318.184708445,5903132.35773052,3,208.71148,13.294502,13.255868,15.4624369025149,9,65.5108766674996,63,50.3901280522347,0.285757517814636,12
650307.52907095,5903134.3589814,55,2018-08-14T23:00:00Z,2018-08-14T22:56:05.751Z,1534287360,413,14006.5,650307.52907095,5903134.3589814,3,239.749,11.7234,30.5149,17.5920053369505,9,66.095849998792,63,55.285503367583,2.18914683659871,10
650312.306525599,5903136.95373396,56,2018-08-14T23:00:00Z,2018-08-14T22:56:29.750Z,1534287390,413,14008.5,650312.306525599,5903136.95373396,3,258.1585,9.441895,44.1243,18.7587216600055,9,66.4958333333333,63,53.2122656782468,2.29067630767822,10
650303.230731817,5903132.41667253,57,2018-08-14T23:00:00Z,2018-08-14T22:56:54.748833Z,1534287420,413,14012.5,650303.230731817,5903132.41667253,3,224.0379,18.5190266666667,1.3469,14.9102655592206,9,66.9124805490176,63,60.6768615047137,2.08939831256866,12
650299.276915765,5903130.78510923,58,2018-08-14T23:00:00Z,2018-08-14T22:57:23.247667Z,1534287450,413,14017,650299.276915765,5903130.78510923,3,165.959,9.54686,17.9572,14.5102495428732,9,67.3874611179034,63,60.8316718618075,1.9940411289533,12
650293.397136539,5903128.40344471,59,2018-08-14T23:00:00Z,2018-08-14T22:58:35.244333Z,1534287510,413,14020,650293.397136539,5903128.40344471,3,160.747333333333,6.80122,27.4927,14.7146244820794,9,68.5874055504799,63,61.1489283283552,1.8492517153422,12
650292.296516216,5903128.40501462,60,2018-08-14T23:00:00Z,2018-08-14T22:58:56.243333Z,1534287540,413,14023,650292.296516216,5903128.40501462,3,192.806666666667,8.93000333333333,28.7412666666667,15.8571859515021,9,68.9373888850212,63,61.2105644464493,1.8175458351771,12
650392.806674032,5903143.76556203,61,2018-08-14T23:00:00Z,2018-08-14T22:59:35.742Z,1534287570,413,14025.5,650392.806674032,5903143.76556203,3,3.397715,3.226225,3.101875,3.49756970050928,9,69.5957000017166,63,49.0589430451393,35.6214944799741,13
650199.821415259,5903108.08725579,62,2018-08-14T23:00:00Z,2018-08-14T23:00:22.240Z,1534287630,413,14027.5,650199.821415259,5903108.08725579,3.5,1103.451,90.20785,304.44485,38.3832726891693,9,70.3706666668256,63,33.5076295614243,0.254221681753794,6
650313.188278041,5903135.22887439,63,2018-08-14T23:00:00Z,2018-08-14T23:01:01.838200Z,1534287660,413,14032,650313.188278041,5903135.22887439,3.2,190.2728,8.354542,27.23846,15.77688101194,9,71.0306366682053,63,52.9789779464404,2.34157398939133,10
650316.455486553,5903130.40508475,64,2018-08-14T23:00:00Z,2018-08-14T23:01:26.736875Z,1534287690,413,14038.5,650316.455486553,5903130.40508475,3.125,275.69025,22.90251875,-1.2012325,16.9799733782622,9,71.445614584287,63,52.0208385308584,0.256692051887512,12
650325.589351466,5903133.62186604,65,2018-08-14T23:00:00Z,2018-08-14T23:01:58.235400Z,1534287720,413,14045,650325.589351466,5903133.62186604,3.4,146.3245566,7.08728,20.336982,12.4614344895731,9,71.9705899993579,63,47.7537596901258,0.588499891757965,12
650317.797603324,5903133.44398642,66,2018-08-14T23:00:00Z,2018-08-14T23:02:37.233500Z,1534287750,413,14048.5,650317.797603324,5903133.44398642,3,314.741,24.384075,5.7502,18.6799094807406,9,72.6205583333969,63,50.2573755542437,0.233616665999095,12
650353.810325628,5903144.14813259,67,2018-08-14T23:00:00Z,2018-08-14T23:02:47.733Z,1534287780,413,14050.5,650353.810325628,5903144.14813259,3,167.444645,8.60184,24.28934,11.7710623513131,9,72.7955500006676,63,42.1068150162697,0.907051400343577,17
650291.348936035,5903137.67240802,68,2018-08-14T23:00:00Z,2018-08-14T23:03:37.231Z,1534287810,413,14053.5,650291.348936035,5903137.67240802,3,120.250925,9.2940475,6.39263,11.7416274528093,9,73.6205166657766,63,60.8616093794505,1.66497662464778,12
650289.392129793,5903138.56137449,69,2018-08-14T23:00:00Z,2018-08-14T23:03:57.730167Z,1534287840,413,14058.5,650289.392129793,5903138.56137449,3,304.494166666667,30.4973583333333,-15.7842666666667,17.3775385167065,9,73.9621694485347,63,60.8114524443944,1.59107447067897,12
650281.27984903,5903137.89084847,70,2018-08-14T23:00:00Z,2018-08-14T23:04:31.229Z,1534287870,413,14062,650281.27984903,5903137.89084847,3,236.854,10.3351,45.017,18.3636352610261,9,74.5204833348592,63,61.6184554974238,1.36405125061671,13
650286.837854247,5903138.71883758,71,2018-08-14T23:10:00Z,2018-08-14T23:05:04.827Z,1534287900,413,14065,650286.837854247,5903138.71883758,3,169.3122,10.779836,17.904978,14.6188917967716,9,75.0804499983788,57,60.8318511883418,1.51262361208598,12
650292.396364182,5903138.23658711,72,2018-08-14T23:10:00Z,2018-08-14T23:05:19.226Z,1534287930,413,14069,650292.396364182,5903138.23658711,3,239.644666666667,27.13325,-22.8969333333333,14.7458250391336,9,75.3204333345095,57,60.7841838598251,1.68567907412847,12
650285.138768793,5903137.99829909,73,2018-08-14T23:10:00Z,2018-08-14T23:05:59.724750Z,1534287960,413,14072.5,650285.138768793,5903137.99829909,3,173.19275,9.8953025,23.91305,15.0649542218874,9,75.9954125006994,57,60.93741487662,1.47603848775228,12
650283.653110306,5903137.02242482,74,2018-08-14T23:10:00Z,2018-08-14T23:06:37.223Z,1534287990,413,14077,650283.653110306,5903137.02242482,3,156.98934,7.463684,29.17551,14.3419604889728,9,76.6203833341599,57,61.027554722627,1.44989882707596,11
650289.583512886,5903137.42538547,75,2018-08-14T23:10:00Z,2018-08-14T23:06:54.621800Z,1534288020,413,14082,650289.583512886,5903137.42538547,3,217.06818,9.507814,37.77452,16.9267184421867,9,76.9103633324305,57,60.9239259521166,1.61739180485408,12
650281.152130705,5903136.51100071,76,2018-08-14T23:10:00Z,2018-08-14T23:07:31.220500Z,1534288050,413,14086.5,650281.152130705,5903136.51100071,3.5,1673.07275,69.3265725,335.089625,41.5624210658328,9,77.5203416665395,57,60.9703256686529,1.38518936634064,11
650283.267576415,5903137.17991597,77,2018-08-14T23:10:00Z,2018-08-14T23:07:52.819400Z,1534288080,413,14091,650283.267576415,5903137.17991597,3.8,245.34462,11.091192,43.13346,17.6360165559425,9,77.880323334535,57,60.9957779447238,1.4357420484225,11
650278.216154405,5903133.51846966,78,2018-08-14T23:10:00Z,2018-08-14T23:08:28.217667Z,1534288110,413,14095,650278.216154405,5903133.51846966,3.33333333333333,181.9847,8.33827,34.5471333333333,15.5080453639169,9,78.4702944517136,57,61.1106846054395,1.34690718650818,11
650284.857454662,5903136.11324845,79,2018-08-14T23:10:00Z,2018-08-14T23:08:56.716500Z,1534288140,413,14097.5,650284.857454662,5903136.11324845,3,119.11315,6.0856,19.92225,12.5534909416251,9,78.9452750007312,57,61.1414004683495,1.50091567436854,12
650295.349941849,5903135.04988673,80,2018-08-14T23:20:00Z,2018-08-14T23:15:04.200Z,1534288500,413,14099,650295.349941849,5903135.04988673,3,366.462,15.9569,58.7671,22.3596310345229,9,85.0700000007947,50,60.9293866078059,1.82486387491226,12
650295.349941849,5903135.04988673,81,2018-08-14T23:20:00Z,2018-08-14T23:15:40.198Z,1534288530,413,14100,650295.349941849,5903135.04988673,3,251.321,13.1581,33.416,18.2019531918967,9,85.6699666659037,50,60.9293866078059,1.82486387491226,12
650273.223296043,5903141.09106565,82,2018-08-14T23:20:00Z,2018-08-14T23:16:29.196Z,1534288590,413,14102,650273.223296043,5903141.09106565,3,363.170666666667,31.6949,-5.91416666666666,19.5367086810267,9,86.486600001653,50,77.7861111998558,1.05687966744105,17
650269.429262509,5903127.63077133,83,2018-08-14T23:20:00Z,2018-08-14T23:17:10.194Z,1534288620,413,14104,650269.429262509,5903127.63077133,4,144.784,7.06364,26.2357,14.2940211277303,9,87.1699000000954,50,83.7346399823825,1.16521410942078,13
650281.082241207,5903136.67003864,84,2018-08-14T23:20:00Z,2018-08-14T23:18:13.191Z,1534288680,413,14105,650281.082241207,5903136.67003864,3,421.716,30.1682,27.5788,22.5175886808512,9,88.2198499997457,50,60.9514190395673,1.38036036888758,11
650293.253515088,5903134.3281836,85,2018-08-14T23:20:00Z,2018-08-14T23:18:19.191Z,1534288710,413,14106,650293.253515088,5903134.3281836,3,56.8876,3.34991,8.24702,8.75965467355877,9,88.3198499997457,50,61.0451623360316,1.77426336606344,12
650269.224337579,5903129.45108316,86,2018-08-14T23:20:00Z,2018-08-14T23:18:57.189Z,1534288740,413,14108,650269.224337579,5903129.45108316,3,210.444233333333,10.6286066666667,38.2167,16.5604444816141,9,88.953149998188,50,81.5784420609474,1.13883538246155,13
650293.237577264,5903129.61488591,87,2018-08-14T23:20:00Z,2018-08-14T23:19:32.687500Z,1534288770,413,14110.5,650293.237577264,5903129.61488591,3,127.57685,5.896315,20.02,13.0773309146195,9,89.5447916666667,50,61.1661820014318,1.83237649599711,12
650265.653613767,5903124.18365839,88,2018-08-14T23:20:00Z,2018-08-14T23:20:00.186333Z,1534288800,413,14113,650265.653613767,5903124.18365839,3,302.153333333333,18.5481233333333,34.5461,19.5368773506659,9,90.0031055490176,50,84.8148603320122,1.08868434429169,13
650271.386896207,5903126.10197803,89,2018-08-14T23:20:00Z,2018-08-14T23:20:16.185Z,1534288830,413,14115,650271.386896207,5903126.10197803,3,162.406,7.59306,29.5888,15.138581835826,9,90.2697499990463,50,80.2870482087135,1.23693605264028,13
650257.409163834,5903114.9209651,90,2018-08-14T23:30:00Z,2018-08-14T23:27:37.165Z,1534289250,413,14116,650257.409163834,5903114.9209651,3,1685.33,69.8101,338.347,49.3136299617053,9,97.6194166660309,44,74.8729952494304,0.904778063297272,11
650389.733901912,5903138.42824783,91,2018-08-14T23:30:00Z,2018-08-14T23:32:19.152Z,1534289550,413,14117,650389.733901912,5903138.42824783,3,0.932401,2.8127,1.61943,2.64271848671023,9,102.319199999173,44,53.2274198412895,35.7966827273369,13
650223.053772145,5903106.766108,92,2018-08-14T23:30:00Z,2018-08-14T23:32:49.151Z,1534289580,413,14118,650223.053772145,5903106.766108,3,430.224,23.1636,96.3051,25.4164867753197,9,102.819183333715,44,45.2170165856679,1.004736439387,7
650231.437580989,5903106.98145562,93,2018-08-15T00:00:00Z,2018-08-15T00:00:16.076Z,1534291230,413,14119,650231.437580989,5903106.98145562,3,1353.42,64.4424,291.685,44.7351360789257,9,130.26793333292,25,50.2299515167872,0.181118114789327,9
650273.270604533,5903138.67440309,94,2018-08-15T00:10:00Z,2018-08-15T00:08:28.553333Z,1534291710,413,14122.5,650273.270604533,5903138.67440309,3.16666666666667,260.412833333333,13.317455,45.0256166666667,18.869105050965,9,138.475888884068,19,68.908981748422,1.11127422650655,17
650250.23604907,5903132.52125291,95,2018-08-15T00:10:00Z,2018-08-15T00:09:00.676750Z,1534291740,413,14129.5,650250.23604907,5903132.52125291,3,1359.80125,81.0951,298.4768875,39.146715322498,9,139.011279165745,19,73.0961382428805,0.540542554855347,12
650235.605499234,5903125.91865394,96,2018-08-15T00:10:00Z,2018-08-15T00:09:43.050Z,1534291770,413,14134,650235.605499234,5903125.91865394,3,148.422,8.47124,30.4995,14.761173395093,9,139.717499999205,19,57.1333774288496,0.20144567489624,12
650258.596822728,5903129.90625075,97,2018-08-15T00:10:00Z,2018-08-15T00:09:59.049333Z,1534291800,413,14136,650258.596822728,5903129.90625075,3,330.010666666667,23.5863666666667,21.7944333333333,19.7085630011167,9,139.984155551593,19,81.3394727269809,0.823608736197154,11
650272.568147729,5903131.5129044,98,2018-08-15T00:10:00Z,2018-08-15T00:10:16.048Z,1534291830,413,14138,650272.568147729,5903131.5129044,3,288.942,12.837,53.9095,20.2385276144289,9,140.267466668288,19,68.802976723512,1.21010437011719,12
650273.489109153,5903130.63790213,99,2018-08-15T00:10:00Z,2018-08-15T00:10:55.546667Z,1534291860,413,14141.5,650273.489109153,5903130.63790213,3,206.6455,9.20682833333333,39.2145333333333,16.8740711785329,9,140.925777784983,19,67.9050161282222,1.24829750855764,12
650300.479213102,5903129.20662916,100,2018-08-15T00:10:00Z,2018-08-15T00:11:36.045Z,1534291890,413,14146,650300.479213102,5903129.20662916,3,218.512,8.16763,37.1417,17.031325874296,9,141.600750001272,19,60.7331855734189,2.04524528980255,12
650301.29145775,5903123.0111641,101,2018-08-15T00:10:00Z,2018-08-15T00:12:00.668625Z,1534291920,413,14151.5,650301.29145775,5903123.0111641,3,115.3487,4.71736,18.1727025,12.3126200779479,9,142.011143751939,19,60.2841418703397,2.11631962855657,12
650312.808793791,5903127.25161003,102,2018-08-15T00:10:00Z,2018-08-15T00:12:29.542500Z,1534291950,413,14156.5,650312.808793791,5903127.25161003,3,367.6465,13.1282,56.5744,22.2243460811559,9,142.492375000318,19,52.9629389286041,0.156623236338298,11
650322.297442292,5903140.21944815,103,2018-08-15T00:10:00Z,2018-08-15T00:14:05.538Z,1534292040,413,14158.5,650322.297442292,5903140.21944815,3,2882.124825,134.262405,617.05377,47.4938248630236,9,144.09230000178,19,46.3988262375196,0.206415375073751,13
650084.409576024,5903086.00170848,104,2018-08-15T00:10:00Z,2018-08-15T00:14:37.037Z,1534292070,413,14160,650084.409576024,5903086.00170848,3,2646.78,293.582,878.769,68.5412284687107,9,144.617283332348,19,0.238232437769572,0.238232437769572,1
650401.446527906,5903158.76976724,105,2018-08-15T00:20:00Z,2018-08-15T00:15:28.034Z,1534292130,413,14161,650401.446527906,5903158.76976724,3,1.3983,4.21763,2.42843,3.23616903143207,9,145.467233331998,13,44.3492235422135,35.5540453672409,12
