x,y,coordIdx,temp_time,ts,time,id,posID,X_raw,Y_raw,NBS,VARX,VARY,COVXY,SD,tide_number,tidaltime,waterlevel,resTime,fpt,revisits
649988.906932962,5902378.00462823,1,2018-08-15T10:00:00Z,2018-08-15T10:00:00.936300Z,1534327200,413,21208.5,649988.906932962,5902378.00462823,3,440.9261,116.77061,-222.0631,10.2809097846867,10,0.0156050006548564,116,7.58368383248647,7.28432840506236,2
649981.308662531,5902381.46901868,2,2018-08-15T10:00:00Z,2018-08-15T10:00:30.934700Z,1534327230,413,21218.5,649981.308662531,5902381.46901868,3,449.4453,129.77923,-236.6265,10.1454811375311,10,0.515578333536784,116,7.65487436850866,7.34810438553492,2
649988.980717112,5902378.2390706,3,2018-08-15T10:00:00Z,2018-08-15T10:01:00.933500Z,1534327260,413,21228.5,649988.980717112,5902378.2390706,3,385.7184,106.41677,-198.05,9.71779571443201,10,1.01555833419164,116,7.58289530277252,7.28415931463242,2
649986.570715143,5902381.53288127,4,2018-08-15T10:00:00Z,2018-08-15T10:01:28.682250Z,1534327290,413,21237.5,649986.570715143,5902381.53288127,3,497.34525,137.752875,-257.300125,10.8892797003222,10,1.47803750038147,116,7.60386819839478,7.30749102036158,2
649998.481803001,5902373.6273054,5,2018-08-15T10:00:00Z,2018-08-15T10:02:00.430667Z,1534327320,413,21246,649998.481803001,5902373.6273054,3,520.738666666667,126.1332,-250.957333333333,11.5664198651168,10,2.00717778205872,116,7.49138674736023,7.20224749644597,2
649984.314970888,5902381.25799602,6,2018-08-15T10:00:00Z,2018-08-15T10:02:31.762667Z,1534327350,413,21255,649984.314970888,5902381.25799602,3,465.420111111111,131.467688888889,-243.339,10.36033419126,10,2.52937778234482,116,7.62607073783875,7.32459629774094,2
649988.740518199,5902379.76025716,7,2018-08-15T10:00:00Z,2018-08-15T10:03:00.928100Z,1534327380,413,21264.5,649988.740518199,5902379.76025716,3,518.6079,139.59916,-264.1015,11.1185262196922,10,3.01546833515167,116,7.58436702092489,7.28838486274083,2
649987.828695778,5902379.79533926,8,2018-08-15T10:00:00Z,2018-08-15T10:03:29.426667Z,1534327410,413,21274,649987.828695778,5902379.79533926,3,485.178222222222,132.330088888889,-243.608555555556,11.1220381472248,10,3.49044444958369,116,7.59319690465927,7.29546908537547,2
649984.381618235,5902383.62830575,9,2018-08-15T10:00:00Z,2018-08-15T10:03:58.925333Z,1534327440,413,21281.5,649984.381618235,5902383.62830575,3,467.336333333333,128.935133333333,-240.223666666667,10.322123247488,10,3.98208888371786,116,7.62256467342377,7.32666739225388,2
649989.416943647,5902381.71552792,10,2018-08-15T10:00:00Z,2018-08-15T10:04:28.824Z,1534327470,413,21287,649989.416943647,5902381.71552792,3,589.0592,150.30296,-290.589,11.7698386770743,10,4.48039999802907,116,7.57570861975352,7.28567098379135,2
649970.936932204,5902391.46317094,11,2018-08-15T10:10:00Z,2018-08-15T10:05:02.089222Z,1534327500,413,21294,649970.936932204,5902391.46317094,3,355.810544444444,116.2671,-198.975311111111,8.21487493144594,10,5.03482036590576,116,7.73810139894485,7.4348672469457,2
649993.017382588,5902379.86666358,12,2018-08-15T10:10:00Z,2018-08-15T10:05:31.421333Z,1534327530,413,21303,649993.017382588,5902379.86666358,3,684.258888888889,176.368244444444,-341.688333333333,12.8455953223917,10,5.52368888457616,116,7.5423713405927,7.2555256764094,2
649986.719508764,5902382.40014052,13,2018-08-15T10:10:00Z,2018-08-15T10:06:00.919900Z,1534327560,413,21312.5,649986.719508764,5902382.40014052,3,529.1633,145.73023,-273.6508,11.1004542128352,10,6.01533166567485,116,7.60135470231374,7.30731972853343,2
649980.193142944,5902384.05012339,14,2018-08-15T10:10:00Z,2018-08-15T10:06:32.418555Z,1534327590,413,21322,649980.193142944,5902384.05012339,3,453.978444444445,130.879166666667,-238.630111111111,10.1832086634023,10,6.54030925035477,116,7.66288199027379,7.3595769405365,2
649976.355210903,5902385.40887822,15,2018-08-15T10:10:00Z,2018-08-15T10:07:00.917300Z,1534327620,413,21331.5,649976.355210903,5902385.40887822,3,269.7474,81.49947,-144.65376,7.75457443504533,10,7.01528833309809,116,7.69815414349238,7.39053590297699,2
649912.337931801,5902391.59087841,16,2018-08-15T10:10:00Z,2018-08-15T10:07:31.082556Z,1534327650,413,21341,649912.337931801,5902391.59087841,3.11111111111111,142.353403333333,42.3748677777778,-73.2562811111111,5.28041664647306,10,7.51804260015488,116,13.2099670648575,0.507126406828562,6
649800.36826434,5902573.73221194,17,2018-08-15T10:10:00Z,2018-08-15T10:08:00.914500Z,1534327680,413,21350.5,649800.36826434,5902573.73221194,4.9,2.392417,1.1677421,-0.4250502,1.6412962681799,10,8.01524166663488,116,0.500020623207092,0.500020623207092,1
649863.680422632,5902558.39014437,18,2018-08-15T10:10:00Z,2018-08-15T10:08:30.913300Z,1534327710,413,21360.5,649863.680422632,5902558.39014437,4.8,3.951828,2.13879,-1.38303745,1.8085916994929,10,8.51522166728973,116,0.492471826076508,0.492471826076508,1
649939.847424318,5902341.44693897,19,2018-08-15T10:10:00Z,2018-08-15T10:09:00.911700Z,1534327740,413,21370.5,649939.847424318,5902341.44693897,3.5,238.847799,66.90974,-90.662041,8.68617271622067,10,9.01519500017166,116,0.476969691117605,0.241610805193583,2
650110.974729464,5902263.30552592,20,2018-08-15T10:10:00Z,2018-08-15T10:09:30.910500Z,1534327770,413,21380.5,650110.974729464,5902263.30552592,3.1,127.95773,73.37095,-48.0977,9.62853811895151,10,9.51517500082652,116,12.7878089785576,12.7878089785576,1
650098.749511831,5902264.85339036,21,2018-08-15T10:10:00Z,2018-08-15T10:10:00.909100Z,1534327800,413,21390.5,650098.749511831,5902264.85339036,3.3,66.05931,50.0426,-26.69436,7.7849851181376,10,10.0151516675949,116,12.8489539782206,12.8489539782206,1
650097.713830476,5902265.36810901,22,2018-08-15T10:10:00Z,2018-08-15T10:10:30.907700Z,1534327830,413,21400.5,650097.713830476,5902265.36810901,3.6,59.12802,34.364487,-21.59412,7.04822834896474,10,10.5151283343633,116,12.8552521705627,12.8552521705627,1
650108.250626824,5902265.12442763,23,2018-08-15T10:10:00Z,2018-08-15T10:11:00.906400Z,1534327860,413,21410.5,650108.250626824,5902265.12442763,3.6,74.99295,73.3145,-32.77447,9.03465402108126,10,11.0151066660881,116,12.8059499541918,12.8059499541918,1
650109.149986477,5902268.04044717,24,2018-08-15T10:10:00Z,2018-08-15T10:11:32.029750Z,1534327890,413,21419.5,650109.149986477,5902268.04044717,3.625,74.428625,100.0006125,-31.2770125,10.3267251844782,10,11.5338291684786,116,12.8093640128771,12.8093640128771,1
650108.336410779,5902252.2453174,25,2018-08-15T10:10:00Z,2018-08-15T10:11:59.737Z,1534327920,413,21428,650108.336410779,5902252.2453174,3.44444444444444,119.944866666667,2349.41968888889,-414.222322222222,29.5285482899412,10,11.9956166664759,116,12.7629318793615,12.7629318793615,1
